"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.183","104.16.25.46","TCP","55","50280  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1 [TCP segment of a reassembled PDU]"
"2","0.012167","104.16.25.46","192.168.0.183","TCP","66","443  >  50280 [ACK] Seq=1 Ack=2 Win=8 Len=0 SLE=1 SRE=2"
"3","0.458533","104.17.64.70","192.168.0.183","TLSv1.2","93","Application Data"
"4","0.458733","192.168.0.183","104.17.64.70","TCP","54","49971  >  443 [FIN, ACK] Seq=1 Ack=40 Win=6190 Len=0"
"5","0.461721","104.17.64.70","192.168.0.183","TCP","56","443  >  49971 [FIN, ACK] Seq=40 Ack=1 Win=8 Len=0"
"6","0.461737","192.168.0.183","104.17.64.70","TCP","54","49971  >  443 [ACK] Seq=2 Ack=41 Win=6190 Len=0"
"7","0.764694","192.168.0.183","104.17.64.70","TCP","54","[TCP Retransmission] 49971  >  443 [FIN, ACK] Seq=1 Ack=41 Win=6190 Len=0"
"8","0.782916","104.17.64.70","192.168.0.183","TCP","60","443  >  49971 [ACK] Seq=41 Ack=2 Win=8 Len=0"
"9","1.029409","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"10","1.029514","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"11","1.029546","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"12","1.029573","192.168.0.183","104.17.64.70","UDP","1274","60492  >  443 Len=1232"
"13","1.052867","104.17.64.70","192.168.0.183","UDP","67","443  >  60492 Len=25"
"14","1.052867","104.17.64.70","192.168.0.183","UDP","68","443  >  60492 Len=26"
"15","1.107444","104.17.64.70","192.168.0.183","UDP","1090","443  >  60492 Len=1048"
"16","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"17","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"18","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"19","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"20","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"21","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"22","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"23","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"24","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"25","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"26","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"27","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"28","1.109387","104.17.64.70","192.168.0.183","UDP","1229","443  >  60492 Len=1187"
"29","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"30","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"31","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"32","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"33","1.109387","104.17.64.70","192.168.0.183","UDP","611","443  >  60492 Len=569"
"34","1.109387","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"35","1.109719","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"36","1.109882","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"37","1.112318","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"38","1.112318","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
