"No.","Time","Source","Destination","Protocol","Length","Info"
"24","0.723656","192.168.0.183","104.17.64.70","UDP","1287","60492  >  443 Len=1245"
"25","0.723693","192.168.0.183","104.17.64.70","UDP","827","60492  >  443 Len=785"
"26","0.737397","104.17.64.70","192.168.0.183","UDP","65","443  >  60492 Len=23"
"27","0.740450","104.17.64.70","192.168.0.183","UDP","65","443  >  60492 Len=23"
"28","0.743445","104.17.64.70","192.168.0.183","UDP","65","443  >  60492 Len=23"
"29","0.781970","104.17.64.70","192.168.0.183","UDP","496","443  >  60492 Len=454"
"30","0.811857","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"31","1.098918","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"32","1.099046","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"33","1.099147","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"34","1.099191","192.168.0.183","104.17.64.70","UDP","1026","60492  >  443 Len=984"
"35","1.099237","192.168.0.183","104.17.64.70","UDP","562","60492  >  443 Len=520"
"36","1.122880","104.17.64.70","192.168.0.183","UDP","65","443  >  60492 Len=23"
"37","1.143646","104.17.64.70","192.168.0.183","UDP","290","443  >  60492 Len=248"
"38","1.170049","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"39","1.287564","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"40","1.287703","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"41","1.287759","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"42","1.287790","192.168.0.183","104.17.64.70","UDP","1162","60492  >  443 Len=1120"
"43","1.301289","104.17.64.70","192.168.0.183","UDP","65","443  >  60492 Len=23"
"44","1.304129","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"45","1.304202","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"46","1.304235","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"47","1.304262","192.168.0.183","104.17.64.70","UDP","1288","60492  >  443 Len=1246"
"48","1.304341","192.168.0.183","104.17.64.70","UDP","1287","60492  >  443 Len=1245"
"49","1.304399","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"50","1.304452","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"51","1.304499","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"52","1.304556","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"53","1.304583","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"54","1.304669","192.168.0.183","104.17.64.70","UDP","107","60492  >  443 Len=65"
"55","1.306860","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"56","1.316595","104.17.64.70","192.168.0.183","UDP","65","443  >  60492 Len=23"
"57","1.322029","104.17.64.70","192.168.0.183","UDP","65","443  >  60492 Len=23"
"58","1.371389","104.17.64.70","192.168.0.183","UDP","1087","443  >  60492 Len=1045"
"59","1.373621","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"60","1.373621","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"61","1.373621","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"62","1.373621","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"63","1.373621","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"64","1.373621","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"65","1.373621","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"66","1.373621","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"67","1.373621","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"68","1.373621","104.17.64.70","192.168.0.183","UDP","197","443  >  60492 Len=155"
"69","1.373934","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"70","1.374004","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"71","1.374050","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"72","1.374094","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"73","1.374139","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"74","1.387441","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"75","1.387441","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"76","1.387441","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"77","1.387441","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"78","1.387441","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"79","1.387441","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"80","1.387441","104.17.64.70","192.168.0.183","UDP","1087","443  >  60492 Len=1045"
"81","1.387883","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"82","1.388034","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"83","1.388103","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"84","1.388174","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"85","1.396591","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"86","1.396591","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"87","1.396591","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"88","1.396591","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"89","1.396591","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"90","1.396591","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"91","1.396591","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"92","1.396591","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"93","1.396591","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"94","1.396591","104.17.64.70","192.168.0.183","UDP","358","443  >  60492 Len=316"
"95","1.396863","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"96","1.396935","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"97","1.396983","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"98","1.397029","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"99","1.397077","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"100","1.413626","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"101","1.413702","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"102","1.413733","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"103","1.413760","192.168.0.183","104.17.64.70","UDP","1288","60492  >  443 Len=1246"
"104","1.413800","192.168.0.183","104.17.64.70","UDP","1287","60492  >  443 Len=1245"
"105","1.413831","192.168.0.183","104.17.64.70","UDP","656","60492  >  443 Len=614"
"106","1.427174","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"107","1.433545","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"108","1.440540","104.17.64.70","192.168.0.183","UDP","361","443  >  60492 Len=319"
"109","1.447268","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"110","1.447268","104.17.64.70","192.168.0.183","UDP","829","443  >  60492 Len=787"
"111","1.447268","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"112","1.447268","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"113","1.447407","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"114","1.447470","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"115","1.448867","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"116","1.448867","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"117","1.448867","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"118","1.448867","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"119","1.448867","104.17.64.70","192.168.0.183","UDP","224","443  >  60492 Len=182"
"120","1.448987","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"121","1.449041","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"122","1.449091","192.168.0.183","104.17.64.70","UDP","85","60492  >  443 Len=43"
"123","1.516875","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"124","1.516953","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"125","1.516984","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"126","1.517011","192.168.0.183","104.17.64.70","UDP","1130","60492  >  443 Len=1088"
"127","1.531333","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"128","1.531333","104.17.64.70","192.168.0.183","UDP","362","443  >  60492 Len=320"
"129","1.531333","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"130","1.531333","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"131","1.531333","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"132","1.531333","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"133","1.531333","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"134","1.531333","104.17.64.70","192.168.0.183","UDP","1151","443  >  60492 Len=1109"
"135","1.531795","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"136","1.531940","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"137","1.531994","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"138","1.537689","104.17.64.70","192.168.0.183","UDP","67","443  >  60492 Len=25"
"139","1.543704","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"140","1.543857","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"141","1.543911","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"142","1.543982","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"143","1.544049","192.168.0.183","104.17.64.70","UDP","91","60492  >  443 Len=49"
"144","1.544121","192.168.0.183","104.17.64.70","UDP","1287","60492  >  443 Len=1245"
"145","1.544164","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"146","1.544194","192.168.0.183","104.17.64.70","UDP","1219","60492  >  443 Len=1177"
"147","1.557784","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"148","1.557784","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"149","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"150","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"151","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"152","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"153","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"154","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"155","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"156","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"157","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"158","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"159","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"160","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"161","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"162","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"163","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"164","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"165","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"166","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"167","1.568982","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"168","1.568982","104.17.64.70","192.168.0.183","UDP","761","443  >  60492 Len=719"
"169","1.569841","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"170","1.569967","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"171","1.570017","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"172","1.570065","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"173","1.570192","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"174","1.570240","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"175","1.570288","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"176","1.570333","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"177","1.570380","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"178","1.570428","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"179","1.639769","104.17.64.70","192.168.0.183","UDP","362","443  >  60492 Len=320"
"180","1.641394","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"181","1.641394","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"182","1.641394","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"183","1.641394","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"184","1.641394","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"185","1.641394","104.17.64.70","192.168.0.183","UDP","1173","443  >  60492 Len=1131"
"186","1.641669","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"187","1.641798","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"188","1.650680","192.168.0.183","104.17.64.70","UDP","87","60492  >  443 Len=45"
"189","1.800625","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"190","1.800754","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"191","1.800804","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"192","1.800830","192.168.0.183","104.17.64.70","UDP","1110","60492  >  443 Len=1068"
"193","1.800869","192.168.0.183","104.17.64.70","UDP","564","60492  >  443 Len=522"
"194","1.813301","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"195","1.815146","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"196","1.820020","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"197","1.850728","104.17.64.70","192.168.0.183","UDP","289","443  >  60492 Len=247"
"198","1.869865","192.168.0.183","104.17.64.70","UDP","87","60492  >  443 Len=45"
"199","4.839679","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"200","4.839807","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"201","4.839858","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"202","4.839896","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"203","4.839934","192.168.0.183","104.17.64.70","UDP","90","60492  >  443 Len=48"
"204","4.839998","192.168.0.183","104.17.64.70","UDP","270","60492  >  443 Len=228"
"205","4.856296","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"206","4.856296","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"207","4.859654","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"208","4.898374","104.17.64.70","192.168.0.183","UDP","400","443  >  60492 Len=358"
"209","4.911563","192.168.0.183","104.17.64.70","UDP","87","60492  >  443 Len=45"
"210","7.962483","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"211","7.962617","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"212","7.962663","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"213","7.962705","192.168.0.183","104.17.64.70","UDP","1116","60492  >  443 Len=1074"
"214","7.962747","192.168.0.183","104.17.64.70","UDP","564","60492  >  443 Len=522"
"215","7.977054","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"216","7.983168","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"217","8.009520","104.17.64.70","192.168.0.183","UDP","289","443  >  60492 Len=247"
"218","8.025561","192.168.0.183","104.17.64.70","UDP","87","60492  >  443 Len=45"
"219","8.047127","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"220","8.047226","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"221","8.047255","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"222","8.047281","192.168.0.183","104.17.64.70","UDP","1116","60492  >  443 Len=1074"
"223","8.047321","192.168.0.183","104.17.64.70","UDP","564","60492  >  443 Len=522"
"224","8.060693","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"225","8.067711","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"226","8.092634","104.17.64.70","192.168.0.183","UDP","289","443  >  60492 Len=247"
"227","8.102972","192.168.0.183","104.17.64.70","UDP","87","60492  >  443 Len=45"
"228","12.404422","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"229","12.404498","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"230","12.404527","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"231","12.404553","192.168.0.183","104.17.64.70","UDP","1289","60492  >  443 Len=1247"
"232","12.404600","192.168.0.183","104.17.64.70","UDP","1287","60492  >  443 Len=1245"
"233","12.404629","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"234","12.404658","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"235","12.404684","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"236","12.404711","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"237","12.404737","192.168.0.183","104.17.64.70","UDP","552","60492  >  443 Len=510"
"238","12.418373","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"239","12.421423","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"240","12.421496","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"241","12.421526","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"242","12.421555","192.168.0.183","104.17.64.70","UDP","1107","60492  >  443 Len=1065"
"243","12.421597","192.168.0.183","104.17.64.70","UDP","564","60492  >  443 Len=522"
"244","12.427727","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"245","12.434811","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"246","12.440901","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"247","12.468179","104.17.64.70","192.168.0.183","UDP","289","443  >  60492 Len=247"
"248","12.482118","192.168.0.183","104.17.64.70","UDP","87","60492  >  443 Len=45"
"249","12.572918","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"250","12.572918","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"251","12.572918","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"252","12.572918","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"253","12.572918","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"254","12.572918","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"255","12.572918","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"256","12.572918","104.17.64.70","192.168.0.183","UDP","1074","443  >  60492 Len=1032"
"257","12.576596","192.168.0.183","104.17.64.70","UDP","87","60492  >  443 Len=45"
"258","13.027107","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"259","13.027184","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"260","13.027214","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"261","13.027240","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"262","13.027268","192.168.0.183","104.17.64.70","UDP","204","60492  >  443 Len=162"
"263","13.027308","192.168.0.183","104.17.64.70","UDP","564","60492  >  443 Len=522"
"264","13.041560","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"265","13.110997","104.17.64.70","192.168.0.183","UDP","611","443  >  60492 Len=569"
"266","13.122955","192.168.0.183","104.17.64.70","UDP","87","60492  >  443 Len=45"
"267","22.475693","192.168.0.183","104.16.25.46","TCP","55","50280  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1 [TCP segment of a reassembled PDU]"
"268","22.493644","104.16.25.46","192.168.0.183","TCP","66","443  >  50280 [ACK] Seq=1 Ack=2 Win=8 Len=0 SLE=1 SRE=2"
"269","28.172848","192.168.0.183","104.17.64.70","TCP","55","49971  >  443 [ACK] Seq=1 Ack=1 Win=6190 Len=1 [TCP segment of a reassembled PDU]"
"270","28.187494","104.17.64.70","192.168.0.183","TCP","66","443  >  49971 [ACK] Seq=1 Ack=2 Win=8 Len=0 SLE=1 SRE=2"
"271","29.147915","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"272","29.148024","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"273","29.148060","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"274","29.148087","192.168.0.183","104.17.64.70","UDP","1206","60492  >  443 Len=1164"
"275","29.148673","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"276","29.148734","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"277","29.148765","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"278","29.148794","192.168.0.183","104.17.64.70","UDP","1209","60492  >  443 Len=1167"
"279","29.149210","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"280","29.149253","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"281","29.149286","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"282","29.149351","192.168.0.183","104.17.64.70","UDP","1207","60492  >  443 Len=1165"
"283","29.149857","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"284","29.150011","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"285","29.150104","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"286","29.150155","192.168.0.183","104.17.64.70","UDP","1210","60492  >  443 Len=1168"
"287","29.150471","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"288","29.150555","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"289","29.150603","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"290","29.150634","192.168.0.183","104.17.64.70","UDP","1207","60492  >  443 Len=1165"
"291","29.162536","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"292","29.172786","104.17.64.70","192.168.0.183","UDP","66","443  >  60492 Len=24"
"293","29.226977","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"294","29.226977","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"295","29.226977","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"296","29.226977","104.17.64.70","192.168.0.183","UDP","248","443  >  60492 Len=206"
"297","29.230175","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"298","29.230175","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"299","29.230175","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"300","29.230175","104.17.64.70","192.168.0.183","UDP","1212","443  >  60492 Len=1170"
"301","29.230175","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"302","29.230694","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"303","29.231951","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"304","29.231951","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"305","29.231951","104.17.64.70","192.168.0.183","UDP","434","443  >  60492 Len=392"
"306","29.235763","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"307","29.235763","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"308","29.235763","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"309","29.235763","104.17.64.70","192.168.0.183","UDP","342","443  >  60492 Len=300"
"310","29.236193","192.168.0.183","104.17.64.70","UDP","86","60492  >  443 Len=44"
"311","29.246909","192.168.0.183","104.17.64.70","UDP","87","60492  >  443 Len=45"
"312","29.267568","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
