"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"2","0.000085","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"3","0.000118","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"4","0.000145","192.168.0.183","104.17.64.70","UDP","1156","60492  >  443 Len=1114"
"5","0.000185","192.168.0.183","104.17.64.70","UDP","312","60492  >  443 Len=270"
"6","0.012990","104.17.64.70","192.168.0.183","UDP","67","443  >  60492 Len=25"
"7","0.020424","104.17.64.70","192.168.0.183","UDP","67","443  >  60492 Len=25"
"8","0.063977","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"9","0.063977","104.17.64.70","192.168.0.183","UDP","801","443  >  60492 Len=759"
"10","0.066307","192.168.0.183","104.17.64.70","UDP","88","60492  >  443 Len=46"
"11","0.079171","104.17.64.70","192.168.0.183","UDP","65","443  >  60492 Len=23"
"12","0.088037","192.168.0.183","104.17.64.70","UDP","88","60492  >  443 Len=46"
"13","0.830938","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"14","0.831138","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"15","0.831179","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"16","0.831212","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"17","0.831247","192.168.0.183","104.17.64.70","UDP","164","60492  >  443 Len=122"
"18","0.855459","104.17.64.70","192.168.0.183","UDP","68","443  >  60492 Len=26"
"19","0.993221","104.17.64.70","192.168.0.183","UDP","847","443  >  60492 Len=805"
"20","0.996706","192.168.0.183","104.17.64.70","UDP","88","60492  >  443 Len=46"
"21","1.066741","192.168.0.183","104.17.64.70","UDP","83","60492  >  443 Len=41"
"22","1.079638","104.17.64.70","192.168.0.183","UDP","67","443  >  60492 Len=25"
"23","1.089187","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"24","1.089282","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"25","1.089318","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"26","1.089344","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"27","1.089374","192.168.0.183","104.17.64.70","UDP","89","60492  >  443 Len=47"
"28","1.089770","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"29","1.089809","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"30","1.089874","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"31","1.089904","192.168.0.183","104.17.64.70","UDP","1277","60492  >  443 Len=1235"
"32","1.090534","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"33","1.090627","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"34","1.090664","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"35","1.090695","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"36","1.090730","192.168.0.183","104.17.64.70","UDP","93","60492  >  443 Len=51"
"37","1.092266","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"38","1.092363","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"39","1.092402","192.168.0.183","104.17.64.70","UDP","1292","60492  >  443 Len=1250"
"40","1.092438","192.168.0.183","104.17.64.70","UDP","1279","60492  >  443 Len=1237"
"41","1.108408","104.17.64.70","192.168.0.183","UDP","67","443  >  60492 Len=25"
"42","1.116627","104.17.64.70","192.168.0.183","UDP","67","443  >  60492 Len=25"
"43","1.141550","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
"44","1.141550","104.17.64.70","192.168.0.183","UDP","1242","443  >  60492 Len=1200"
