"No.","Time","Source","Destination","Protocol","Length","Info"
"52","3.011832","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=36828 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"53","3.011832","192.168.0.183","104.244.42.65","TLSv1.2","140","Application Data"
"54","3.012006","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=38274 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"55","3.012006","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=39634 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"56","3.012006","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=40994 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"57","3.012006","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=42354 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"58","3.012006","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=43714 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"59","3.012006","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=45074 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"60","3.012006","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=46434 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"61","3.012006","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=47794 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"62","3.012006","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=49154 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"63","3.012006","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=50514 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"64","3.012006","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=51874 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"65","3.012006","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=53234 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"66","3.012006","192.168.0.183","104.244.42.65","TLSv1.2","140","Application Data"
"67","3.012207","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=54680 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"68","3.012207","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=56040 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"69","3.012207","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=57400 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"70","3.012207","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=58760 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"71","3.012207","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=60120 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"72","3.012207","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=61480 Ack=7537 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"73","3.012207","192.168.0.183","104.244.42.65","TLSv1.2","56","Application Data"
"74","3.047645","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=7537 Ack=21782 Win=5692 Len=0"
"75","3.047645","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=7537 Ack=21868 Win=5735 Len=0"
"76","3.049806","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=7537 Ack=62842 Win=5688 Len=0"
"77","3.049806","104.244.42.65","192.168.0.183","TLSv1.2","89","Application Data"
"78","3.096253","104.244.42.65","192.168.0.183","TLSv1.2","178","Application Data"
"79","3.096290","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=62842 Ack=7696 Win=1040 Len=0"
"80","3.324168","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=7696 Ack=62842 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"81","3.324168","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=9056 Ack=62842 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"82","3.324168","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [PSH, ACK] Seq=10416 Ack=62842 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"83","3.324168","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=11776 Ack=62842 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"84","3.324168","104.244.42.65","192.168.0.183","TLSv1.2","1250","Application Data"
"85","3.324275","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=62842 Ack=14332 Win=1041 Len=0"
"86","3.327516","192.168.0.183","104.244.42.65","TLSv1.2","89","Application Data"
"87","3.401122","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=14332 Ack=62877 Win=5735 Len=0"
"88","3.796790","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=62877 Ack=14332 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"89","3.796790","192.168.0.183","104.244.42.65","TLSv1.2","972","Application Data"
"90","3.826231","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=14332 Ack=65155 Win=5730 Len=0"
"91","4.890526","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=14332 Ack=65155 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"92","4.890526","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=15692 Ack=65155 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"93","4.890526","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [PSH, ACK] Seq=17052 Ack=65155 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"94","4.890526","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=18412 Ack=65155 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"95","4.890526","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=19772 Ack=65155 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"96","4.890526","104.244.42.65","192.168.0.183","TLSv1.2","508","Application Data"
"97","4.890587","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=65155 Ack=21586 Win=1041 Len=0"
"98","5.716300","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=65155 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"99","5.716300","192.168.0.183","104.244.42.65","TLSv1.2","354","Application Data"
"100","5.746271","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=21586 Ack=66815 Win=5731 Len=0"
"101","6.379659","192.168.0.183","104.244.42.65","TLSv1.2","236","Application Data"
"102","6.379783","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=66997 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"103","6.379783","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=68357 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"104","6.379783","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=69717 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"105","6.379783","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=71077 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"106","6.379783","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=72437 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"107","6.379783","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=73797 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"108","6.379783","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=75157 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"109","6.379783","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=76517 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"110","6.379783","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=77877 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"111","6.379783","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=79237 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"112","6.379783","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=80597 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"113","6.379783","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=81957 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"114","6.379783","192.168.0.183","104.244.42.65","TLSv1.2","140","Application Data"
"115","6.379914","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=83403 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"116","6.379914","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=84763 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"117","6.379914","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=86123 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"118","6.379914","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=87483 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"119","6.379914","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=88843 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"120","6.379914","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=90203 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"121","6.379914","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=91563 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"122","6.379914","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=92923 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"123","6.379914","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=94283 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"124","6.379914","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=95643 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"125","6.379914","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=97003 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"126","6.379914","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=98363 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"127","6.379914","192.168.0.183","104.244.42.65","TLSv1.2","140","Application Data"
"128","6.380040","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=99809 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"129","6.380040","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=101169 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"130","6.380040","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=102529 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"131","6.380040","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=103889 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"132","6.380040","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=105249 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"133","6.380040","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=106609 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"134","6.380040","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=107969 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"135","6.380040","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=109329 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"136","6.380040","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=110689 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"137","6.380040","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=112049 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"138","6.380040","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=113409 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"139","6.380040","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=114769 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"140","6.380040","192.168.0.183","104.244.42.65","TLSv1.2","140","Application Data"
"141","6.380191","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=116215 Ack=21586 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"142","6.380191","192.168.0.183","104.244.42.65","TLSv1.2","337","Application Data"
"143","6.410316","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=21586 Ack=72437 Win=5720 Len=0"
"144","6.418264","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=21586 Ack=116215 Win=5699 Len=0"
"145","6.418264","104.244.42.65","192.168.0.183","TLSv1.2","89","Application Data"
"146","6.418264","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=21621 Ack=117858 Win=5731 Len=0"
"147","6.470521","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=117858 Ack=21621 Win=1041 Len=0"
"148","6.474416","104.244.42.65","192.168.0.183","TLSv1.2","184","Application Data"
"149","6.516465","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=117858 Ack=21751 Win=1040 Len=0"
"150","6.700149","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=21751 Ack=117858 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"151","6.700149","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=23111 Ack=117858 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"152","6.700149","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [PSH, ACK] Seq=24471 Ack=117858 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"153","6.700149","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=25831 Ack=117858 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"154","6.700149","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=27191 Ack=117858 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"155","6.700149","104.244.42.65","192.168.0.183","TLSv1.2","544","Application Data"
"156","6.700216","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=117858 Ack=29041 Win=1041 Len=0"
"157","7.073052","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=117858 Ack=29041 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"158","7.073052","192.168.0.183","104.244.42.65","TLSv1.2","448","Application Data"
"159","7.104327","104.244.42.65","192.168.0.183","TCP","60","443  >  50717 [ACK] Seq=29041 Ack=119612 Win=5731 Len=0"
"160","7.808862","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=29041 Ack=119612 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"161","7.808862","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=30401 Ack=119612 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"162","7.808862","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=31761 Ack=119612 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"163","7.808862","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [PSH, ACK] Seq=33121 Ack=119612 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"164","7.808862","104.244.42.65","192.168.0.183","TCP","1414","443  >  50717 [ACK] Seq=34481 Ack=119612 Win=5735 Len=1360 [TCP segment of a reassembled PDU]"
"165","7.808862","104.244.42.65","192.168.0.183","TLSv1.2","959","Application Data"
"166","7.808972","192.168.0.183","104.244.42.65","TCP","54","50717  >  443 [ACK] Seq=119612 Ack=36746 Win=1041 Len=0"
"167","9.558768","192.168.0.183","104.244.42.65","TLSv1.2","248","Application Data"
"168","9.558903","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=119806 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"169","9.558903","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=121166 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"170","9.558903","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=122526 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"171","9.558903","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=123886 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"172","9.558903","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=125246 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"173","9.558903","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=126606 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"174","9.558903","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=127966 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"175","9.558903","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=129326 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"176","9.558903","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=130686 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"177","9.558903","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=132046 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"178","9.558903","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=133406 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"179","9.558903","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=134766 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"180","9.558903","192.168.0.183","104.244.42.65","TLSv1.2","140","Application Data"
"181","9.559030","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=136212 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"182","9.559030","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=137572 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"183","9.559030","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=138932 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
"184","9.559030","192.168.0.183","104.244.42.65","TCP","1414","50717  >  443 [ACK] Seq=140292 Ack=36746 Win=1041 Len=1360 [TCP segment of a reassembled PDU]"
